,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
74,"Chloë Grace Moretz, Mireille Enos, Jamie Blackley, Joshua Leonard",2 wins & 1 nomination.,N/A,USA,18 Nov 2014,R.J. Cutler,"Drama, Fantasy, Music",English,46,"Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NjkxODMyMF5BMl5BanBnXkFtZTgwODYwODQ5MTE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,22 Aug 2014,True,107 min,If I Stay,movie,http://www.ifistaymovie.com,"Shauna Cross (screenplay), Gayle Forman (novel)",2014,tt1355630,6.8,"89,111",rotten,123
75,"Amy Adams, Christoph Waltz, Danny Huston, Krysten Ritter",Won 1 Golden Globe. Another 2 wins & 17 nominations.,"$8,021,168.00","USA, Canada",14 Apr 2015,Tim Burton,"Biography, Crime, Drama","English, French, Italian",62,"A drama about the awakening of painter Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2ODM5MDE3N15BMl5BanBnXkFtZTgwOTIxNjc1MzE@._V1_SX300.jpg,The Weinstein Company,PG-13,25 Dec 2014,True,106 min,Big Eyes,movie,http://bigeyesfilm.com/,"Scott Alexander, Larry Karaszewski",2014,tt1126590,7.0,"61,365",fresh,166
76,"Julianne Moore, Kate Bosworth, Shane McRae, Hunter Parrish",Won 1 Oscar. Another 31 wins & 32 nominations.,N/A,"USA, France",12 May 2015,"Richard Glatzer, Wash Westmoreland",Drama,English,72,A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzNzAxNjY1Nl5BMl5BanBnXkFtZTgwMDg4ODQxMzE@._V1_SX300.jpg,Sony Pictures Classics,PG-13,20 Feb 2015,True,101 min,Still Alice,movie,http://sonyclassics.com/stillalice/,"Richard Glatzer (screenplay), Wash Westmoreland (screenplay), Lisa Genova (novel)",2014,tt3316960,7.5,"92,924",certified,171
77,"Olivia Cooke, Ana Coto, Daren Kagasoff, Bianca A. Santos",1 win.,"$43,513,891.00","Japan, USA",03 Feb 2015,Stiles White,"Horror, Thriller",English,38,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NzcwMTU5MF5BMl5BanBnXkFtZTgwOTE5MzEyMjE@._V1_SX300.jpg,Universal Pictures,PG-13,24 Oct 2014,True,89 min,Ouija,movie,http://www.ouijamovie.com/,"Juliet Snowden, Stiles White",2014,tt1204977,4.4,"35,872",rotten,76
78,"Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy",2 wins & 5 nominations.,"$23,014,504.00","UK, China, USA",22 Jul 2014,Wally Pfister,"Drama, Mystery, Romance",English,42,"A scientist's drive for artificial intelligence, takes on dangerous implications when his consciousness is uploaded into one such program.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,18 Apr 2014,True,119 min,Transcendence,movie,http://www.transcendencemovie.com/,Jack Paglen,2014,tt2209764,6.3,"181,369",rotten,207
79,"Alex Pettyfer, Gabriella Wilde, Bruce Greenwood, Joely Richardson",1 win.,N/A,USA,27 May 2014,Shana Feste,"Drama, Romance",English,30,The story of a privileged girl and a charismatic boy whose instant desire sparks a love affair made only more reckless by parents trying to keep them apart.,https://images-na.ssl-images-amazon.com/images/M/MV5BOTYzNDU1MzEyN15BMl5BanBnXkFtZTgwOTYwMTU0MDE@._V1_SX300.jpg,Universal Pictures,PG-13,14 Feb 2014,True,104 min,Endless Love,movie,http://endlesslovemovie.com,"Shana Feste (screenplay), Joshua Safran (screenplay), Scott Spencer (novel)",2014,tt2318092,6.3,"33,050",rotten,89
80,"Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery",1 nomination.,"$80,432,029.00","UK, France, USA, Canada",10 Jun 2014,Jaume Collet-Serra,"Action, Mystery, Thriller","English, German",56,An air marshal springs into action during a transatlantic flight after receiving a series of text messages that put his fellow passengers at risk unless the airline transfers $150 million into an off-shore account.,https://images-na.ssl-images-amazon.com/images/M/MV5BOTI3NzcxMjkzMl5BMl5BanBnXkFtZTgwMDY0NTQ0MDE@._V1_SX300.jpg,Universal Pictures,PG-13,28 Feb 2014,True,106 min,Non-Stop,movie,http://www.nonstopthefilm.com/,"John W. Richardson (screenplay), Christopher Roach (screenplay), Ryan Engle (screenplay), John W. Richardson (story), Christopher Roach (story)",2014,tt2024469,7.0,"209,264",fresh,205
81,"Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet",N/A,"$4,409,157.00","Belgium, USA",26 May 2015,Erik Van Looy,"Mystery, Romance, Thriller",English,24,"Five married guys conspire to secretly share a penthouse loft in the city--a place where they can carry out hidden affairs and indulge in their deepest fantasies. But the fantasy becomes a nightmare when they discover the dead body of an unknown woman in the loft, and they realize one of the group must be involved.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNTM4ODM5NV5BMl5BanBnXkFtZTgwNTA4NDE3MzE@._V1_SX300.jpg,Open Road Films,R,30 Jan 2015,True,108 min,The Loft,movie,http://www.theloftmovie.com/,"Bart De Pauw (based upon the film written by), Wesley Strick (screenplay)",2014,tt1850397,6.3,"37,242",rotten,37
82,"Steve Carell, Channing Tatum, Mark Ruffalo, Sienna Miller",Nominated for 5 Oscars. Another 12 wins & 74 nominations.,"$9,744,477.00",USA,03 Mar 2015,Bennett Miller,"Biography, Drama, Sport","English, French",81,"Mark and Dave Schultz, U.S. Olympic Wrestling champions, join Team Foxcatcher led by multimillionaire John E. du Pont as they train for the 1988 games in Seoul - but John's emotional self-destruction threatens to consume them all.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MjQxNjYxOV5BMl5BanBnXkFtZTgwMzIwODUxMzE@._V1_SX300.jpg,Sony Pictures Classics,R,16 Jan 2015,True,134 min,Foxcatcher,movie,http://sonyclassics.com/foxcatcher/,"E. Max Frye, Dan Futterman",2014,tt1100089,7.0,"112,674",certified,223
83,"Michael Parks, Justin Long, Genesis Rodriguez, Haley Joel Osment",1 win & 4 nominations.,N/A,USA,30 Dec 2014,Kevin Smith,"Comedy, Drama, Horror",English,55,"When podcaster Wallace Bryton goes missing in the backwoods of Manitoba while interviewing a mysterious seafarer named Howard Howe, his best friend Teddy and girlfriend Allison team with an ex-cop to look for him.",https://images-na.ssl-images-amazon.com/images/M/MV5BNmQyMmUzMmYtMTA4OS00ZmRjLWE0NWYtNjc0ZGM0N2E4YzQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,A24 Films,R,19 Sep 2014,True,102 min,Tusk,movie,http://www.TuskTheMovie.com,Kevin Smith,2014,tt3099498,5.4,"33,684",rotten,118
84,"Albert Finney, Carol Burnett, Ann Reinking, Tim Curry",Nominated for 2 Oscars. Another 2 wins & 11 nominations.,N/A,USA,12 Dec 2000,John Huston,"Comedy, Drama, Family",English,39,A young orphan girl's adventures in finding a family that will take her.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMjgwNTAyNV5BMl5BanBnXkFtZTcwMDU3MzMyMQ@@._V1_SX300.jpg,Columbia Pictures,PG,18 Jun 1982,True,127 min,Annie,movie,N/A,"Carol Sobieski (screenplay), Thomas Meehan (book)",1982,tt0083564,6.5,"31,501",rotten,25
85,"Michael Pitt, Steven Yeun, Astrid Bergès-Frisbey, Brit Marling",2 wins & 3 nominations.,N/A,USA,09 Dec 2014,Mike Cahill,"Drama, Romance, Sci-Fi","English, Hindi",57,A molecular biologist and his laboratory partner uncover evidence that may fundamentally change society as we know it.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MTAwMDI1OF5BMl5BanBnXkFtZTgwNjUwMTA2MTE@._V1_SX300.jpg,Fox Searchlight,R,19 Sep 2014,True,106 min,I Origins,movie,http://www.foxsearchlight.com/iorigins/,Mike Cahill,2014,tt2884206,7.3,"83,649",rotten,100
86,"Kit Harington, Carrie-Anne Moss, Emily Browning, Adewale Akinnuoye-Agbaje",8 wins & 4 nominations.,"$19,919,371.00","Canada, Germany, USA",20 May 2014,Paul W.S. Anderson,"Action, Adventure, Drama",English,39,"A slave-turned-gladiator finds himself in a race against time to save his true love, who has been betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts, he must fight to save his beloved as Pompeii crumbles around him.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDE2MTU3NzYwOF5BMl5BanBnXkFtZTgwOTY4NTk4MDE@._V1_SX300.jpg,Sony Pictures,PG-13,21 Feb 2014,True,105 min,Pompeii,movie,http://pompeiimovie.tumblr.com/,"Janet Scott Batchler (screenplay), Lee Batchler (screenplay), Michael Robert Johnson (screenplay), B.L. Jurgens (unproduced Roman Polanski version)",2014,tt1921064,5.6,"87,892",rotten,147
87,"Diego Luna, Zoe Saldana, Channing Tatum, Ron Perlman",Nominated for 1 Golden Globe. Another 3 wins & 28 nominations.,N/A,USA,27 Jan 2015,Jorge R. Gutiérrez,"Animation, Adventure, Comedy","English, Spanish",67,"Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart, embarks on an adventure that spans three fantastic worlds where he must face his greatest fears.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzOTgzNDYzOF5BMl5BanBnXkFtZTgwOTgxMTkyMjE@._V1_SX300.jpg,20th Century Fox,PG,17 Oct 2014,True,95 min,The Book of Life,movie,http://www.bookoflifemovie.com/,"Jorge R. Gutiérrez, Douglas Langdale",2014,tt2262227,7.3,"49,014",certified,112
88,"Chris Evans, Alice Eve, Emma Fitzpatrick, John Cullum",N/A,"$22,522.00",USA,03 Nov 2015,Chris Evans,"Comedy, Drama, Romance",English,31,Two strangers stuck in Manhattan for the night grow into each other's most trusted confidants when an evening of unexpected adventure forces them to confront their fears and take control of their lives.,https://images-na.ssl-images-amazon.com/images/M/MV5BOTMxNzE0NjY4NV5BMl5BanBnXkFtZTgwMjIxNjIzNjE@._V1_SX300.jpg,Radius,PG-13,21 Jul 2015,True,95 min,Before We Go,movie,N/A,"Ronald Bass (screenplay), Jen Smolka (screenplay), Chris Shafer (screenplay), Paul Vicknair (screenplay), Ronald Bass (story), Jen Smolka (story)",2014,tt0443465,6.9,"29,478",rotten,27
89,"George Clooney, Matt Damon, Bill Murray, Cate Blanchett",3 wins & 2 nominations.,"$67,239,378.00","USA, Germany",20 May 2014,George Clooney,"Drama, War","English, German, Russian, French, Flemish",52,An unlikely World War II platoon is tasked to rescue art masterpieces from Nazi thieves and return them to their owners.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxMjk4NTM1M15BMl5BanBnXkFtZTgwNjg0MjQ3MDE@._V1_SX300.jpg,Sony Pictures,PG-13,07 Feb 2014,True,118 min,The Monuments Men,movie,http://www.monumentsmenmovie.com/,"George Clooney (screenplay), Grant Heslov (screenplay), Robert M. Edsel (book), Bret Witter (book)",2014,tt2177771,6.1,"106,463",rotten,228
90,"Zac Efron, Miles Teller, Michael B. Jordan, Imogen Poots",1 win & 2 nominations.,"$23,264,422.00",USA,13 May 2014,Tom Gormican,"Comedy, Romance",English,36,"Three best friends find themselves where we've all been - at that confusing moment in every dating relationship when you have to decide ""So...where is this going?""",https://images-na.ssl-images-amazon.com/images/M/MV5BMjExODEyMjMwNV5BMl5BanBnXkFtZTgwMTAyODM1MDE@._V1_SX300.jpg,Focus Features,R,31 Jan 2014,True,94 min,That Awkward Moment,movie,http://justgethorizontal.com/,Tom Gormican,2014,tt1800246,6.2,"80,253",rotten,130
91,"Cameron Diaz, Leslie Mann, Nikolaj Coster-Waldau, Don Johnson",3 wins & 4 nominations.,"$77,860,761.00",USA,29 Jul 2014,Nick Cassavetes,"Comedy, Romance",English,39,"After discovering her boyfriend is married, Carly soon meets the wife he's been betraying. And when yet another love affair is discovered, all three women team up to plot revenge on the three-timing S.O.B.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODE4ODY1OF5BMl5BanBnXkFtZTgwMDA5NjkzMTE@._V1_SX300.jpg,20th Century Fox,PG-13,25 Apr 2014,True,109 min,The Other Woman,movie,http://otherwomanmovie.com,Melissa Stack,2014,tt2203939,6.0,"108,974",rotten,148
92,"Juliette Binoche, Kristen Stewart, Chloë Grace Moretz, Lars Eidinger",16 wins & 37 nominations.,N/A,"France, Germany, Switzerland",14 Jul 2015,Olivier Assayas,Drama,"English, French, German, Swiss German",78,A film star comes face-to-face with an uncomfortable reflection of herself while starring in a revival of the play that launched her career.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMTg3MDE0NF5BMl5BanBnXkFtZTgwNjQ1ODQyNTE@._V1_SX300.jpg,IFC Films,R,20 Aug 2014,True,124 min,Clouds of Sils Maria,movie,http://www.ifcfilms.com,Olivier Assayas,2014,tt2452254,6.7,"19,337",certified,149
93,"Annabelle Wallis, Ward Horton, Tony Amendola, Alfre Woodard",6 nominations.,N/A,USA,20 Jan 2015,John R. Leonetti,"Horror, Mystery, Thriller",English,37,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2MTYyMzk1OV5BMl5BanBnXkFtZTgwNDg2MjMyMjE@._V1_SX300.jpg,New Line Cinema,R,03 Oct 2014,True,99 min,Annabelle,movie,http://www.annabellemovie.com,Gary Dauberman,2014,tt3322940,5.4,"88,168",rotten,119
94,"Iko Uwais, Arifin Putra, Tio Pakusadewo, Oka Antara",2 wins & 9 nominations.,"$2,372,192.00","Indonesia, USA",08 Jul 2014,Gareth Evans,"Action, Crime, Thriller","Indonesian, Japanese, English",71,"Only a short time after the first raid, Rama goes undercover with the thugs of Jakarta and plans to bring down the syndicate and uncover the corruption within his police force.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MTE2NjA4OV5BMl5BanBnXkFtZTgwMTUyMjczMTE@._V1_SX300.jpg,Sony Pictures Classics,R,11 Apr 2014,True,150 min,The Raid 2,movie,http://www.sonyclassics.com/theraid2/,Gareth Evans,2014,tt2265171,8.0,"88,563",certified,160
95,"Robert Downey Jr., Robert Duvall, Vera Farmiga, Billy Bob Thornton",Nominated for 1 Oscar. Another 3 wins & 8 nominations.,"$35,631,470.00",USA,27 Jan 2015,David Dobkin,"Crime, Drama",English,48,"Big-city lawyer Hank Palmer returns to his childhood home where his father, the town's judge, is suspected of murder. Hank sets out to discover the truth and, along the way, reconnects with his estranged family.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyNzIxOTIwMV5BMl5BanBnXkFtZTgwMzE0NjQwMjE@._V1_SX300.jpg,Warner Bros. Pictures,R,10 Oct 2014,True,141 min,The Judge,movie,http://thejudgemovie.com,"Nick Schenk (screenplay), Bill Dubuque (screenplay), David Dobkin (story), Nick Schenk (story)",2014,tt1872194,7.4,"143,741",rotten,185
96,"Liam Neeson, Maurice Compte, Patrick McDade, Luciano Acuna Jr.",N/A,N/A,USA,13 Jan 2015,Scott Frank,"Crime, Drama, Mystery","English, Spanish, Urdu, Russian",57,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NzY2MTg1M15BMl5BanBnXkFtZTgwODY2Njk4MTE@._V1_SX300.jpg,Universal Studios,R,19 Sep 2014,True,114 min,A Walk Among the Tombstones,movie,http://www.awalkamongthetombstones.net/,"Lawrence Block (based on the novel by), Scott Frank (written for the screen by)",2014,tt0365907,6.5,"92,230",fresh,150
97,"Benoit Chambeau, Estelle Ihoy",N/A,N/A,Belgium,N/A,Laurie Colson,Short,N/A,N/A,N/A,N/A,N/A,N/A,01 Jan 2011,True,18 min,La Belle et la Bête,movie,N/A,Laurie Colson,2011,tt5108656,N/A,N/A,N/A,N/A
98,"Jason Bateman, Jason Sudeikis, Charlie Day, Jennifer Aniston",1 win & 2 nominations.,"$39,939,072.00",USA,24 Feb 2015,Sean Anders,"Comedy, Crime",English,40,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzU4OTEzNzAwN15BMl5BanBnXkFtZTgwMTgwODAwMzE@._V1_SX300.jpg,Warner Bros. Pictures,R,26 Nov 2014,True,108 min,Horrible Bosses 2,movie,http://www.horriblebosses2.com,"Sean Anders (screenplay), John Morris (screenplay), Jonathan Goldstein (story), John Francis Daley (story), Sean Anders (story), John Morris (story), Michael Markowitz (characters)",2014,tt2170439,6.3,"121,830",rotten,139
99,"Nicole Kidman, Colin Firth, Mark Strong, Ben Crompton",N/A,N/A,"UK, USA, France, Sweden",27 Jan 2015,Rowan Joffe,"Drama, Mystery, Thriller",English,41,"A woman wakes up every day, remembering nothing as a result of a traumatic accident in her past. One day, new terrifying truths emerge that force her to question everyone around her.",https://images-na.ssl-images-amazon.com/images/M/MV5BNjI0NTAwMTU1NV5BMl5BanBnXkFtZTgwNzkwNjQ0MjE@._V1_SX300.jpg,Clarius Entertainment,R,31 Oct 2014,True,92 min,Before I Go to Sleep,movie,http://www.beforeigotosleepthemovie.com/,"Rowan Joffe, S.J. Watson (based on the novel by)",2014,tt1726592,6.3,"52,784",rotten,108
