,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
79,"Andy Samberg, Katie Crown, Kelsey Grammer, Jennifer Aniston",2 wins & 1 nomination.,"$72,655,779.00",USA,20 Dec 2016,"Nicholas Stoller, Doug Sweetland","Animation, Adventure, Comedy",English,56,"Storks have moved on from delivering babies to packages. But when an order for a baby appears, the best delivery stork must scramble to fix the error by delivering the baby.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNjI3MzcwMF5BMl5BanBnXkFtZTgwOTIyNDY5OTE@._V1_SX300.jpg,Warner Bros. Pictures,PG,23 Sep 2016,True,87 min,Storks,movie,http://www.storksmovie.com/,Nicholas Stoller,2016,tt4624424,6.9,"27,878",fresh,114
80,"Josh Brolin, George Clooney, Alden Ehrenreich, Ralph Fiennes",Nominated for 1 Oscar. Another 7 wins & 30 nominations.,"$27,927,631.00","UK, USA, Japan",07 Jun 2016,"Ethan Coen, Joel Coen","Comedy, Mystery",English,72,A Hollywood fixer in the 1950s works to keep the studio's stars in line.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQyODc3MTI2NF5BMl5BanBnXkFtZTgwNDMxMjU2NzE@._V1_SX300.jpg,Universal Pictures,PG-13,05 Feb 2016,True,106 min,"Hail, Caesar!",movie,http://www.hailcaesarmovie.com/,"Joel Coen, Ethan Coen",2016,tt0475290,6.3,"83,941",certified,303
81,"Sasha Lane, Shia LaBeouf, Riley Keough, McCaul Lombardi",Nominated for 1 BAFTA Film Award. Another 12 wins & 32 nominations.,"$662,786.00","UK, USA",27 Dec 2016,Andrea Arnold,Drama,English,79,"A teenage girl with nothing to lose joins a traveling magazine sales crew, and gets caught up in a whirlwind of hard partying, law bending and young love as she criss-crosses the Midwest with a band of misfits.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MDQxNDQzMV5BMl5BanBnXkFtZTgwNDY1MDQ3OTE@._V1_SX300.jpg,Parts and Labor,R,14 Oct 2016,True,163 min,American Honey,movie,http://americanhoneymovie.com/,Andrea Arnold,2016,tt3721936,7.1,"13,626",certified,164
82,"Meryl Streep, Hugh Grant, Simon Helberg, Rebecca Ferguson",Nominated for 2 Oscars. Another 6 wins & 32 nominations.,"$27,370,107.00",UK,13 Dec 2016,Stephen Frears,"Biography, Comedy, Drama",English,71,"The story of Florence Foster Jenkins, a New York heiress who dreamed of becoming an opera singer, despite having a terrible singing voice.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0Mzc4MjMxMl5BMl5BanBnXkFtZTgwODIwNTQxODE@._V1_SX300.jpg,Paramount Pictures,PG-13,12 Aug 2016,True,111 min,Florence Foster Jenkins,movie,N/A,Nicholas Martin,2016,tt4136084,6.9,"25,950",certified,191
83,"Mila Kunis, Kathryn Hahn, Kristen Bell, Christina Applegate",2 wins & 3 nominations.,"$113,217,955.00",USA,01 Nov 2016,"Jon Lucas, Scott Moore",Comedy,"English, Russian",60,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNzE5MTgwNl5BMl5BanBnXkFtZTgwNjM4OTA0OTE@._V1_SX300.jpg,N/A,R,29 Jul 2016,True,100 min,Bad Moms,movie,N/A,"Jon Lucas, Scott Moore",2016,tt4651520,6.2,"59,151",rotten,135
84,"Zoey Deutch, James Franco, Tangie Ambrose, Cedric the Entertainer",N/A,"$58,746,027.00",USA,N/A,John Hamburg,Comedy,English,39,A holiday gathering threatens to go off the rails when Ned Fleming realizes that his daughter's Silicon Valley billionaire boyfriend is about to pop the question.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTEzOTM0MDg5MDNeQTJeQWpwZ15BbWU4MDE0MjYxMzkx._V1_SX300.jpg,20th Century Fox,R,23 Dec 2016,True,111 min,Why Him?,movie,http://www.foxmovies.com/movies/why-him,"John Hamburg (screenplay), Ian Helfer (screenplay), Jonah Hill (story by), John Hamburg (story by), Ian Helfer (story by)",2016,tt4501244,6.6,"13,521",rotten,127
85,"Emile Hirsch, Brian Cox, Ophelia Lovibond, Michael McElhatton",5 wins & 6 nominations.,N/A,"UK, USA",20 Dec 2016,André Øvredal,Horror,English,64,"A father and son, both coroners, are pulled into a complex mystery while attempting to identify the body of a young woman, who was apparently harboring dark secrets.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2MTEzMzkzM15BMl5BanBnXkFtZTgwMjM2MTM5MDI@._V1_SX300.jpg,IFC Films,R,21 Dec 2016,True,86 min,The Autopsy of Jane Doe,movie,N/A,"Ian B. Goldberg, Richard Naing",2016,tt3289956,6.9,"21,717",certified,61
86,"Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper",1 win & 3 nominations.,"$44,765,679.00","China, Canada, Japan, USA",27 Sep 2016,Duncan Jones,"Action, Adventure, Fantasy",English,32,"As an Orc horde invades the planet Azeroth using a magic portal, a few human heroes and dissenting Orcs must attempt to stop the true evil behind this war.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNTM0Mzc5MV5BMl5BanBnXkFtZTgwMDk5NDU1ODE@._V1_SX300.jpg,Universal Pictures,PG-13,10 Jun 2016,True,123 min,Warcraft: The Beginning,movie,http://www.warcraftmovie.com/,"Charles Leavitt (screenplay), Duncan Jones (screenplay)",2016,tt0803096,7.0,"176,199",rotten,193
87,"Kate Mara, Anya Taylor-Joy, Rose Leslie, Michael Yare",2 nominations.,"$3,912,052.00",USA,13 Dec 2016,Luke Scott,"Horror, Sci-Fi, Thriller",English,48,A corporate risk-management consultant must decide whether or not to terminate an artificially created humanoid being.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MjYyNDkxN15BMl5BanBnXkFtZTgwMTgxODAwOTE@._V1_SX300.jpg,Scott Free Films,R,02 Sep 2016,True,92 min,Morgan,movie,http://www.foxmovies.com/movies/morgan,Seth W. Owen,2016,tt4520364,5.8,"18,270",rotten,129
88,"Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza",1 win & 6 nominations.,"$34,690,808.00",USA,17 May 2016,Dan Mazer,Comedy,English,18,"Right before his wedding, an uptight guy is tricked into driving his grandfather, a lecherous former Army Lieutenant-Colonel, to Florida for spring break.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzk0NzkyNDk2M15BMl5BanBnXkFtZTgwNDczOTU3NzE@._V1_SX300.jpg,Lionsgate Films,R,22 Jan 2016,True,102 min,Dirty Grandpa,movie,N/A,John Phillips,2016,tt1860213,6.0,"68,873",rotten,124
89,"Bryan Cranston, Leanne Best, Daniel Mays, Tom Vaughan-Lawlor",N/A,"$15,425,870.00",UK,11 Oct 2016,Brad Furman,"Biography, Crime, Drama","English, Spanish",66,A U.S. Customs official uncovers a money laundering scheme involving Colombian drug lord Pablo Escobar.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwNzM2NjY2MTNeQTJeQWpwZ15BbWU4MDQ3MDI3Njgx._V1_SX300.jpg,Broad Green Pictures,R,13 Jul 2016,True,127 min,The Infiltrator,movie,http://www.theinfiltrator.com/,"Ellen Sue Brown (screenplay), Robert Mazur (based on the book on)",2016,tt1355631,7.1,"38,157",fresh,160
90,"Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead, Antonia Ribero",6 wins & 18 nominations.,"$4,208,879.00",USA,04 Oct 2016,"Dan Kwan, Daniel Scheinert","Adventure, Comedy, Drama",English,64,A hopeless man stranded on a deserted island befriends a dead body and together they go on a surreal journey to get home.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0OTEyMjM1OF5BMl5BanBnXkFtZTgwMzMzODM4ODE@._V1_SX300.jpg,N/A,R,01 Jul 2016,True,97 min,Swiss Army Man,movie,N/A,"Daniel Scheinert, Dan Kwan",2016,tt4034354,7.1,"50,909",fresh,172
91,"Ferdia Walsh-Peelo, Kelly Thornton, Maria Doyle Kennedy, Jack Reynor",Nominated for 1 Golden Globe. Another 10 wins & 24 nominations.,"$3,233,839.00","Ireland, UK, USA",26 Jul 2016,John Carney,"Comedy, Drama, Music",English,79,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzODA3MDcxMl5BMl5BanBnXkFtZTgwODgxNDk3NzE@._V1_SX300.jpg,Likely Story,PG-13,17 Mar 2016,True,106 min,Sing Street,movie,N/A,John Carney (screenplay),2016,tt3544112,8.0,"40,661",certified,171
92,"Patrick Wilson, Vera Farmiga, Madison Wolfe, Frances O'Connor",6 nominations.,"$102,461,593.00","Canada, USA",13 Sep 2016,James Wan,"Horror, Mystery, Thriller",English,65,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by a malicious spirit.,https://images-na.ssl-images-amazon.com/images/M/MV5BZjU5OWVlN2EtODNlYy00MjhhLWI0MDUtMTA3MmQ5MGMwYTZmXkEyXkFqcGdeQXVyNjE5MTM4MzY@._V1_SX300.jpg,Warner Bros. Pictures,R,10 Jun 2016,True,134 min,The Conjuring 2,movie,http://www.theconjuring2.com/,"Carey Hayes (screenplay), Chad Hayes (screenplay), James Wan (screenplay), David Leslie Johnson (screenplay), Carey Hayes (story), Chad Hayes (story), James Wan (story)",2016,tt3065204,7.5,"126,164",certified,211
93,"Mark Rylance, Ruby Barnhill, Penelope Wilton, Jemaine Clement",2 wins & 9 nominations.,"$55,472,665.00","USA, India",29 Nov 2016,Steven Spielberg,"Adventure, Family, Fantasy",English,66,"A girl named Sophie encounters the Big Friendly Giant who, despite his intimidating appearance, turns out to be a kind-hearted soul who is considered an outcast by the other giants because, unlike them, he refuses to eat children.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MjI4NTEzOF5BMl5BanBnXkFtZTgwNjM2Nzg3NzE@._V1_SX300.jpg,Walt Disney Pictures,PG,01 Jul 2016,True,117 min,The BFG,movie,http://movies.disney.com/the-bfg,"Melissa Mathison (screenplay), Roald Dahl (book)",2016,tt3691740,6.4,"44,125",certified,259
94,"Benjamin Walker, Teresa Palmer, Maggie Grace, Alexandra Daddario",N/A,"$15,285,347.00",USA,03 May 2016,Ross Katz,"Drama, Romance",English,26,Travis and Gabby first meet as neighbors in a small coastal town and wind up in a relationship that is tested by life's most defining events.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMDA2ODcxMV5BMl5BanBnXkFtZTgwODMzOTMzNzE@._V1_SX300.jpg,Lionsgate Films,PG-13,05 Feb 2016,True,111 min,The Choice,movie,N/A,"Bryan Sipe (screenplay), Nicholas Sparks (novel)",2016,tt3797868,6.5,"18,129",rotten,76
95,"Renée Zellweger, Gemma Jones, Jim Broadbent, Sally Phillips",1 win & 1 nomination.,"$24,089,465.00","Ireland, UK, France, USA",13 Dec 2016,Sharon Maguire,"Comedy, Romance",English,59,"Bridget's focus on single life and her career is interrupted when she finds herself pregnant, but with one hitch ... she can only be fifty percent sure of the identity of her baby's father.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjQyMTI0MjIyOV5BMl5BanBnXkFtZTgwMzEyMjQ1ODE@._V1_SX300.jpg,Working Title,R,16 Sep 2016,True,123 min,Bridget Jones's Baby,movie,http://www.bridgetjonesmovie.com/,"Helen Fielding (screenplay), Dan Mazer (screenplay), Emma Thompson (screenplay), Helen Fielding (based on the characters and story created by)",2016,tt1473832,6.7,"35,068",certified,180
96,"Annalise Basso, Elizabeth Reaser, Lulu Wilson, Henry Thomas",N/A,"$34,904,885.00","Japan, USA",17 Jan 2017,Mike Flanagan,"Horror, Thriller","English, Ukrainian",65,"In 1967 Los Angeles, a widowed mother and her 2 daughters add a new stunt to bolster their seance scam business, inviting an evil presence into their home.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NTcxNTQ5NF5BMl5BanBnXkFtZTgwNTk5OTU4OTE@._V1_SX300.jpg,Universal Pictures,PG-13,21 Oct 2016,True,99 min,Ouija: Origin of Evil,movie,http://ouijamovie.com/,"Mike Flanagan, Jeff Howard, Stiles White (characters), Juliet Snowden (characters)",2016,tt4361050,6.2,"22,109",certified,102
97,"Shailene Woodley, Theo James, Naomi Watts, Octavia Spencer",1 win & 8 nominations.,N/A,USA,12 Jul 2016,Robert Schwentke,"Action, Adventure, Mystery",English,33,"After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyOTI3NDQwN15BMl5BanBnXkFtZTgwNjExOTIwODE@._V1_SX300.jpg,Lionsgate,PG-13,18 Mar 2016,True,120 min,Allegiant,movie,http://www.thedivergentseries.movie/#allegiant,"Noah Oppenheim (screenplay), Adam Cooper (screenplay), Bill Collage (screenplay), Veronica Roth (novel)",2016,tt3410834,5.7,"63,825",rotten,171
98,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"Keiko Awaji, Chikage Awashima, Kimie Hayashi, Shin'ichi Himori",N/A,N/A,Japan,N/A,Hideo Ôba,"Drama, Romance",Japanese,N/A,N/A,N/A,N/A,N/A,01 Dec 1953,True,120 min,Kimi no na wa: Dai-ni-bu,movie,N/A,"Kazuo Kikuta (story), Takao Yanai (screenplay)",1953,tt5783380,N/A,N/A,N/A,N/A
