,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
79,"Madeline Carroll, Callan McAuliffe, Rebecca De Mornay, Anthony Edwards",2 wins & 2 nominations.,"$1,752,214.00",USA,23 Nov 2010,Rob Reiner,"Comedy, Drama, Romance",English,45,Two eighth-graders start to have feelings for each other despite being total opposites.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NjQ1Nzc4MF5BMl5BanBnXkFtZTcwNTM0NDk1Mw@@._V1_SX300.jpg,Warner Bros. Pictures,PG,10 Sep 2010,True,90 min,Flipped,movie,http://www.flipped-movie.com/,"Rob Reiner (screenplay), Andrew Scheinman (screenplay), Wendelin Van Draanen (novel)",2010,tt0817177,7.7,"64,114",rotten,73
80,"Kristen Stewart, Dakota Fanning, Michael Shannon, Stella Maeve",5 nominations.,"$3,600,000.00",USA,20 Jul 2010,Floria Sigismondi,"Biography, Drama, Music",English,65,A coming-of-age biographical film about the 1970s teenage all-girl rock band The Runaways. The relationship between band members Cherie Currie and Joan Jett is also explored.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3Nzc2ODI4NV5BMl5BanBnXkFtZTcwMzkxNDMyMw@@._V1_SX300.jpg,Apparition,R,19 Mar 2010,True,106 min,The Runaways,movie,http://runawaysmovie.com/,"Floria Sigismondi (screenplay), Cherie Currie (book)",2010,tt1017451,6.6,"40,437",fresh,177
81,"Samuel L. Jackson, Carrie-Anne Moss, Michael Sheen, Stephen Root",N/A,N/A,USA,15 Jun 2010,Gregor Jordan,"Drama, Thriller",English,N/A,A psychological thriller centered around a black-ops interrogator and an FBI agent who press a suspect terrorist into divulging the location of three nuclear weapons set to detonate in the U.S.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MTc3OTI4Nl5BMl5BanBnXkFtZTgwNDQyNjcxMTE@._V1_SX300.jpg,Senator Entertainment,R,26 May 2010,True,97 min,Unthinkable,movie,N/A,Peter Woodward,2010,tt0914863,7.1,"73,991",N/A,N/A
82,"James Frecheville, Bryce Lindemann, Paul Smits, Jacki Weaver",Nominated for 1 Oscar. Another 38 wins & 54 nominations.,"$1,000,000.00",Australia,18 Jan 2011,David Michôd,"Crime, Drama",English,83,A seventeen year-old navigates his survival amongst an explosive criminal family and the detective who thinks he can save him.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjcwNjE4NV5BMl5BanBnXkFtZTcwNDU2NDg1Mw@@._V1_SX300.jpg,Sony Pictures Classics,R,03 Jun 2010,True,113 min,Animal Kingdom,movie,http://www.sonyclassics.com/animalkingdom,David Michôd,2010,tt1313092,7.3,"47,060",certified,153
83,"Connor Paolo, Gregory Jones, Traci Hovel, Nick Damici",2 wins & 10 nominations.,"$18,469.00",USA,02 Aug 2011,Jim Mickle,"Drama, Horror, Sci-Fi",English,66,Martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. A vampire epidemic has swept across what is left of the nation's abandoned ...,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NTYwNDc0MF5BMl5BanBnXkFtZTcwNDg1NzM5NA@@._V1_SX300.jpg,IFC,R,17 Jun 2011,True,98 min,Stake Land,movie,http://www.scareflix.net/stakesite.html,"Nick Damici, Jim Mickle",2010,tt1464580,6.5,"35,486",certified,61
84,"Richard Dreyfuss, Ving Rhames, Elisabeth Shue, Christopher Lloyd",2 wins & 12 nominations.,"$24,900,000.00",USA,11 Jan 2011,Alexandre Aja,"Comedy, Horror, Thriller",English,53,"After a sudden underwater tremor sets free scores of the prehistoric man-eating fish, an unlikely group of strangers must band together to stop themselves from becoming fish food for the area's new razor-toothed residents.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NDg2NTY4Nl5BMl5BanBnXkFtZTcwMTM0OTE3Mw@@._V1_SX300.jpg,The Weinstein Company/Dimension Films,R,20 Aug 2010,True,88 min,Piranha 3D,movie,http://piranha-3d.com/,"Pete Goldfinger, Josh Stolberg",2010,tt0464154,5.5,"74,337",certified,120
85,"Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton",Nominated for 3 Golden Globes. Another 3 wins & 3 nominations.,"$67,631,157.00","USA, France, Italy, UK",22 Mar 2011,Florian Henckel von Donnersmarck,"Action, Romance, Thriller","English, French, Italian, Russian, Spanish",37,"Revolves around Frank, an American tourist visiting Italy to mend a broken heart. Elise is an extraordinary woman who deliberately crosses his path.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMzc3OTkwMV5BMl5BanBnXkFtZTcwMjc0MTgwNA@@._V1_SX300.jpg,Columbia Pictures,PG-13,10 Dec 2010,True,103 min,The Tourist,movie,http://www.sonypictures.com/movies/thetourist/,"Florian Henckel von Donnersmarck (screenplay), Christopher McQuarrie (screenplay), Julian Fellowes (screenplay), Jérôme Salle (motion picture ""Anthony Zimmer"")",2010,tt1243957,6.0,"182,922",rotten,167
86,"Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer",1 win & 1 nomination.,"$63,143,812.00",USA,30 Nov 2010,Jon Turteltaub,"Action, Adventure, Family","English, Cantonese, Ukrainian",46,Master sorcerer Balthazar Blake must find and train Merlin's descendant to defeat dark sorceress Morgana la Fée.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDY3NzQ0NjYxM15BMl5BanBnXkFtZTcwMDkzODM2Mw@@._V1_SX300.jpg,Walt Disney Studios,PG,14 Jul 2010,True,109 min,The Sorcerer's Apprentice,movie,http://Disney.com/Sorcerers,"Lawrence Konner (screen story), Mark Rosenthal (screen story), Matt Lopez (screen story), Matt Lopez (screenplay), Doug Miro (screenplay), Carlo Bernard (screenplay)",2010,tt0963966,6.1,"128,849",rotten,165
87,"Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett",2 nominations.,"$53,358,964.00",USA,08 Feb 2011,Greg Berlanti,"Comedy, Drama, Romance",English,39,Two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1OTQzNzE0Nl5BMl5BanBnXkFtZTcwNDU4NDk3Mw@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,08 Oct 2010,True,114 min,Life as We Know It,movie,http://www.lifeasweknowitmovie.com,"Ian Deitchman, Kristin Rusk Robinson",2010,tt1055292,6.6,"99,129",rotten,145
88,"Danny Trejo, Robert De Niro, Jessica Alba, Steven Seagal",2 wins & 6 nominations.,"$26,200,000.00",USA,04 Jan 2011,"Ethan Maniquis, Robert Rodriguez","Action, Crime, Thriller","English, Spanish, Hungarian",60,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",https://images-na.ssl-images-amazon.com/images/M/MV5BZWUxODc2NmItNThkNS00Mzc4LThlYTQtOTYwZjVhYjRiNmMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,20th Century Fox,R,03 Sep 2010,True,105 min,Machete,movie,http://www.vivamachete.com/,"Robert Rodriguez, Álvaro Rodríguez",2010,tt0985694,6.7,"169,558",certified,182
89,"John Saxon, Ronee Blakley, Heather Langenkamp, Amanda Wyss",2 wins & 3 nominations.,N/A,USA,21 Aug 2001,Wes Craven,Horror,English,78,"Several people are hunted by a cruel serial killer who kills his victims in their dreams. While the survivors are trying to find the reason for being chosen, the murderer won't lose any chance to kill them as soon as they fall asleep.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzFjZmM1ODgtMDBkMS00NWFlLTg2YmUtZjc3ZTgxMjE1OTI2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,New Line Cinema,R,16 Nov 1984,True,91 min,A Nightmare on Elm Street,movie,http://www.nightmareonelmstreet.com/,Wes Craven,1984,tt0087800,7.5,"157,130",certified,47
90,"Rainn Wilson, Ellen Page, Liv Tyler, Kevin Bacon",1 win.,"$200,000.00",USA,09 Aug 2011,James Gunn,"Comedy, Crime, Drama",English,50,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, but lacking in heroic skills.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMDkxNjI1NF5BMl5BanBnXkFtZTcwMzE5Njc1NA@@._V1_SX300.jpg,IFC Midnight,R,10 Jun 2011,True,96 min,Super,movie,http://www.thecrimsonbolt.com/,James Gunn,2010,tt1512235,6.8,"63,525",rotten,117
91,"Ewan McGregor, Christopher Plummer, Mélanie Laurent, Goran Visnjic",Won 1 Oscar. Another 34 wins & 27 nominations.,"$5,764,842.00",USA,15 Nov 2011,Mike Mills,"Comedy, Drama, Romance","English, French",81,"A young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNDcxNTk3NV5BMl5BanBnXkFtZTcwMjk4MDU2NA@@._V1_SX300.jpg,Focus Features,R,09 Jun 2011,True,105 min,Beginners,movie,http://www.BeginnersMovie.com/,Mike Mills,2010,tt1532503,7.2,"76,218",certified,149
92,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan, Jamie Foxx",6 nominations.,"$100,448,498.00",USA,22 Feb 2011,Todd Phillips,"Comedy, Drama","English, Spanish",51,High-strung father-to-be Peter Highman is forced to hitch a ride with aspiring actor Ethan Tremblay on a road trip in order to make it to his child's birth on time.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MTgxODM3Nl5BMl5BanBnXkFtZTcwMjMxNDEwNA@@._V1_SX300.jpg,Warner Bros. Pictures,R,05 Nov 2010,True,95 min,Due Date,movie,http://duedatemovie.warnerbros.com/,"Alan R. Cohen (screenplay), Alan Freedland (screenplay), Adam Sztykiel (screenplay), Todd Phillips (screenplay), Alan R. Cohen (story), Alan Freedland (story)",2010,tt1231583,6.6,"280,047",rotten,186
93,"Ryan Reynolds, José Luis García Pérez, Robert Paterson, Stephen Tobolowsky",15 wins & 32 nominations.,"$200,000.00","Spain, USA, France",18 Jan 2011,Rodrigo Cortés,"Drama, Mystery, Thriller",English,65,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,https://images-na.ssl-images-amazon.com/images/M/MV5BZTRmZmIxMDktZjVmMS00NmFiLWExNmMtMzg0MTIyZDYwNWZjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Lionsgate,R,15 Oct 2010,True,95 min,Buried,movie,http://www.experienceburied.com/,Chris Sparling,2010,tt1462758,7.0,"122,644",certified,151
94,"John Cusack, Clark Duke, Craig Robinson, Rob Corddry",4 nominations.,"$48,925,682.00",USA,29 Jun 2010,Steve Pink,"Comedy, Sci-Fi","English, Russian",63,"A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjExODA4Ml5BMl5BanBnXkFtZTcwNTYwMDYxMw@@._V1_SX300.jpg,MGM,R,26 Mar 2010,True,101 min,Hot Tub Time Machine,movie,http://Kicksomepast.com/,"Josh Heald (screenplay), Sean Anders (screenplay), John Morris (screenplay), Josh Heald (story)",2010,tt1231587,6.4,"142,431",fresh,199
95,"Tobin Bell, Costas Mandylor, Betsy Russell, Cary Elwes",3 nominations.,"$45,670,855.00","Canada, USA",25 Jan 2011,Kevin Greutert,"Horror, Mystery",English,24,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0NTEwNTgwNF5BMl5BanBnXkFtZTcwMDM5MTU5Mw@@._V1_SX300.jpg,Lionsgate,R,29 Oct 2010,True,90 min,Saw 3D: The Final Chapter,movie,http://www.saw3dmovie.com/,"Patrick Melton, Marcus Dunstan",2010,tt1477076,5.6,"70,639",rotten,74
96,"Maggie Gyllenhaal, Oscar Steer, Asa Butterfield, Lil Woods",1 win & 3 nominations.,"$28,995,450.00","UK, France, USA",14 Dec 2010,Susanna White,"Comedy, Family, Fantasy",English,52,"Nanny McPhee arrives to help a harried young mother who is trying to run the family farm while her husband is away at war, though she uses her magic to teach the woman's children and their two spoiled cousins five new lessons.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NDUxNDU4OF5BMl5BanBnXkFtZTcwNDk1NjM1Mw@@._V1_SX300.jpg,Universal Studios,PG,20 Aug 2010,True,109 min,Nanny McPhee Returns,movie,http://www.nannymcphee.com,"Emma Thompson, Christianna Brand (characters)",2010,tt1415283,6.1,"20,588",certified,116
97,"Miley Cyrus, Greg Kinnear, Bobby Coleman, Liam Hemsworth",4 wins & 9 nominations.,"$42,441,000.00",USA,17 Aug 2010,Julie Anne Robinson,"Drama, Family, Music",English,33,"A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MTcyMjMyNF5BMl5BanBnXkFtZTgwODg2ODU1MDE@._V1_SX300.jpg,Walt Disney Studios,PG,31 Mar 2010,True,107 min,The Last Song,movie,http://TheLastSongMovie.com,"Nicholas Sparks (screenplay), Jeff Van Wie (screenplay), Nicholas Sparks (book)",2010,tt1294226,5.8,"64,027",rotten,116
98,"Gerard Butler, Jennifer Aniston, Gio Perez, Joel Marsh Garland",3 wins & 5 nominations.,"$66,700,000.00",USA,13 Jul 2010,Andy Tennant,"Action, Comedy, Romance","English, Ukrainian",22,"A bounty hunter learns that his next target is his ex-wife, a reporter working on a murder cover-up. Soon after their reunion, the always-at-odds duo find themselves on a run-for-their-lives adventure.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNjY4MjY0MV5BMl5BanBnXkFtZTcwNTA2OTYwMw@@._V1_SX300.jpg,Sony Pictures,PG-13,19 Mar 2010,True,110 min,The Bounty Hunter,movie,http://thepursuitbegins.com/,Sarah Thorp,2010,tt1038919,5.5,"99,853",rotten,143
99,"Steve Carell, Tina Fey, Mark Wahlberg, Taraji P. Henson",4 wins & 8 nominations.,"$98,710,290.00",USA,10 Aug 2010,Shawn Levy,"Comedy, Crime, Romance","English, Hebrew",56,"In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.",https://images-na.ssl-images-amazon.com/images/M/MV5BODgwMjM2ODE4M15BMl5BanBnXkFtZTcwMTU2MDcyMw@@._V1_SX300.jpg,20th Century Fox,PG-13,09 Apr 2010,True,88 min,Date Night,movie,http://www.datenight-movie.com/,Josh Klausner,2010,tt1279935,6.3,"131,381",fresh,220
