,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
76,"Bill Hader, Anna Faris, James Caan, Andy Samberg",Nominated for 1 Golden Globe. Another 1 win & 13 nominations.,"$124,870,275.00",USA,05 Jan 2010,"Phil Lord, Christopher Miller","Animation, Comedy, Family","English, French, Russian",66,"A local scientist is often regarded as a failure until he invents a machine that can make food fall from the sky. But little does he know, that things are about to take a turn for the worst.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MjAwNDI5MV5BMl5BanBnXkFtZTcwODkyMzg2Mg@@._V1_SX300.jpg,Sony Pictures,PG,18 Sep 2009,True,90 min,Cloudy with a Chance of Meatballs,movie,http://www.sonypictures.com/movies/cloudywithachanceofmeatballs/,"Phil Lord (written for the screen by), Christopher Miller (written for the screen by), Judi Barrett (book), Ron Barrett (book), Rob Greenberg (additional screenplay material)",2009,tt0844471,7.0,"159,796",certified,139
77,"Abigail Breslin, Walter Raney, Sofia Vassilieva, Cameron Diaz",4 wins & 3 nominations.,"$49,069,310.00",USA,17 Nov 2009,Nick Cassavetes,Drama,"English, Croatian",51,Anna Fitzgerald looks to earn medical emancipation from her parents who until now have relied on their youngest child to help their leukemia-stricken daughter Kate remain alive.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NDg4MDU3NF5BMl5BanBnXkFtZTcwMjg5Njc1Mg@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,26 Jun 2009,True,109 min,My Sister's Keeper,movie,http://www.mysisterskeepermovie.com/,"Jeremy Leven (screenplay), Nick Cassavetes (screenplay), Jodi Picoult (novel)",2009,tt1078588,7.4,"77,380",rotten,136
78,"Daniel Day-Lewis, Sandro Dori, Nicole Kidman, Marion Cotillard",Nominated for 4 Oscars. Another 8 wins & 56 nominations.,"$19,628,665.00","UK, USA",04 May 2010,Rob Marshall,"Drama, Musical, Romance","English, Italian, French",49,"Famous film director Guido Contini struggles to find harmony in his professional and personal lives, as he engages in dramatic relationships with his wife, his mistress, his muse, his agent, and his mother.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5ODA2MzQxMl5BMl5BanBnXkFtZTcwMTI4NTEwMw@@._V1_SX300.jpg,The Weinstein Co.,PG-13,25 Dec 2009,True,118 min,Nine,movie,http://nine-movie.com/,"Michael Tolkin (screenplay), Anthony Minghella (screenplay), Arthur Kopit (Broadway musical ""Nine""), Maury Yeston (Broadway musical ""Nine""), Mario Fratti (Broadway musical ""Nine"" Italian original)",2009,tt0875034,5.8,"38,186",rotten,197
79,"Alison Lohman, Justin Long, Lorna Raver, Dileep Rao",7 wins & 20 nominations.,"$42,100,000.00",USA,13 Oct 2009,Sam Raimi,"Comedy, Horror, Thriller","English, Spanish, Hungarian, Czech",83,"A loan officer who evicts an old woman from her home finds herself the recipient of a supernatural curse. Desperate, she turns to a seer to try and save her soul, while evil forces work to push her to a breaking point.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNTMyNjc5Ml5BMl5BanBnXkFtZTcwOTI2MTQ0Mg@@._V1_SX300.jpg,Universal Pictures,PG-13,29 May 2009,True,99 min,Drag Me to Hell,movie,http://www.dragmetohell.net/,"Sam Raimi, Ivan Raimi",2009,tt1127180,6.6,"162,879",certified,254
80,"Will Ferrell, Anna Friel, Danny McBride, Jorma Taccone",2 wins & 9 nominations.,"$49,392,095.00",USA,13 Oct 2009,Brad Silberling,"Adventure, Comedy, Sci-Fi",English,32,"On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTkzNDg2OTc1NF5BMl5BanBnXkFtZTcwNDcxODE2Mg@@._V1_SX300.jpg,Universal Pictures,PG-13,05 Jun 2009,True,102 min,Land of the Lost,movie,http://www.landofthelost.net/,"Chris Henchy, Dennis McNicholas, Sid Krofft (television series), Marty Krofft (television series)",2009,tt0457400,5.4,"53,254",rotten,186
81,"Carey Mulligan, Olivia Williams, Alfred Molina, Cara Seymour",Nominated for 3 Oscars. Another 35 wins & 89 nominations.,"$12,512,069.00","UK, USA",30 Mar 2010,Lone Scherfig,Drama,"English, French",85,"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NjgzOTc0MF5BMl5BanBnXkFtZTcwOTc2OTE3Mg@@._V1_SX300.jpg,Sony Classics,PG-13,05 Feb 2010,True,100 min,An Education,movie,http://www.sonyclassics.com/aneducation/,"Lynn Barber (memoir), Nick Hornby (screenplay)",2009,tt1174732,7.3,"114,257",certified,180
82,"Charlize Theron, Freddie Highmore, Ryan Stiles, Eugene Levy",4 nominations.,"$19,548,064.00","Hong Kong, USA, Japan",16 Mar 2010,David Bowers,"Animation, Action, Comedy",English,53,"When an android replica of a boy is rejected by his aggrieved creator, he goes off to find his own identity in an adventure that would make him the greatest hero of his time.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NTEwNTcxMl5BMl5BanBnXkFtZTcwMDEyMTE4Mg@@._V1_SX300.jpg,Summit Entertainment,PG,23 Oct 2009,True,94 min,Astro Boy,movie,http://astroboy-themovie.com/,"Osamu Tezuka (manga), David Bowers (story), Timothy Harris, David Bowers",2009,tt0375568,6.3,"26,556",rotten,132
83,"Gerard Butler, Amber Valletta, Michael C. Hall, Kyra Sedgwick",1 win.,"$20,488,579.00",USA,18 Jan 2010,"Mark Neveldine, Brian Taylor","Action, Sci-Fi, Thriller",English,27,"In a future mind-controlling game, death row convicts are forced to battle in a 'Doom'-type environment. Convict Kable, controlled by Simon, a skilled teenage gamer, must survive thirty sessions in order to be set free. Or won't he?",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMDU0NTg3MF5BMl5BanBnXkFtZTcwNzU1MjU1Mg@@._V1_SX300.jpg,Lionsgate Films,R,04 Sep 2009,True,95 min,Gamer,movie,http://gamerthemovie.com/,"Mark Neveldine, Brian Taylor",2009,tt1034032,5.8,"115,977",rotten,75
84,"Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez",1 win & 3 nominations.,"$146,336,178.00",USA,19 May 2009,Steve Carr,"Action, Comedy, Crime",English,39,"When a shopping mall is taken over by a gang of organized crooks, it's up to a mild-mannered security guard to save the day.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NzA1MzE1NF5BMl5BanBnXkFtZTcwOTYyNDIzMg@@._V1_SX300.jpg,Sony Pictures/Columbia Pictures,PG,16 Jan 2009,True,91 min,Paul Blart: Mall Cop,movie,http://www.paulblartmallcop.com/,"Kevin James, Nick Bakay",2009,tt1114740,5.2,"86,596",rotten,113
85,"Morgan Freeman, Matt Damon, Tony Kgoroge, Patrick Mofokeng",Nominated for 2 Oscars. Another 10 wins & 33 nominations.,"$37,431,431.00",USA,18 May 2010,Clint Eastwood,"Biography, Drama, History","English, Afrikaans, Maori, Zulu, Xhosa, Southern Sotho",74,"Nelson Mandela, in his first term as the South African President, initiates a unique venture to unite the apartheid-torn land: enlist the national rugby team on a mission to win the 1995 Rugby World Cup.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyMzExMDM1N15BMl5BanBnXkFtZTcwNTcyMTQ5Mg@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,11 Dec 2009,True,134 min,Invictus,movie,http://invictusmovie.warnerbros.com/,"Anthony Peckham (screenplay), John Carlin (book)",2009,tt1057500,7.4,"128,673",certified,232
86,"Miley Cyrus, Billy Ray Cyrus, Emily Osment, Jason Earles",6 wins & 10 nominations.,"$79,478,344.00",USA,18 Aug 2009,Peter Chelsom,"Comedy, Drama, Family",English,47,"As Hannah Montana's popularity begins to take over her life, Miley Stewart, on the urging from her father takes a trip to her hometown of Crowley Corners, Tennessee to get some perspective on what matters in life the most.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNjUxODY3NF5BMl5BanBnXkFtZTcwMjQyMzMzMg@@._V1_SX300.jpg,Walt Disney Pictures,G,10 Apr 2009,True,102 min,Hannah Montana: The Movie,movie,http://disney.go.com/disneypictures/hannahmontanamovie/,"Dan Berendsen, Michael Poryes (characters), Rich Correll (characters), Barry O'Brien (characters)",2009,tt1114677,4.2,"32,951",rotten,129
87,"Doris Day, Louis Jourdan, Barry Sullivan, Frank Lovejoy",N/A,N/A,USA,N/A,Andrew L. Stone,"Mystery, Thriller",English,N/A,A terrified wife tries to escape from her insanely jealous husband who is bent on killing her.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNjc3MTY2OF5BMl5BanBnXkFtZTcwNjU4MTkxMQ@@._V1_SX300.jpg,Warner Home Video,APPROVED,17 Oct 1956,True,99 min,Julie,movie,http://www.wbshop.com/,Andrew L. Stone,1956,tt0049388,6.2,"1,013",N/A,N/A
88,"Michelle Nolden, Alex Ferris, Arliss Howard, Eric Bana",1 win & 5 nominations.,"$63,387,284.00",USA,09 Feb 2010,Robert Schwentke,"Drama, Fantasy, Romance",English,47,"A Chicago librarian has a gene that causes him to involuntarily time travel, creating complications in his marriage.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0MzkzNzg0Nl5BMl5BanBnXkFtZTcwNzUwNzQ2Mg@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,14 Aug 2009,True,107 min,The Time Traveler's Wife,movie,http://www.thetimetravelerswifemovie.com/,"Bruce Joel Rubin (screenplay), Audrey Niffenegger (novel)",2009,tt0452694,7.1,"117,952",rotten,157
89,"Russell Crowe, Ben Affleck, Rachel McAdams, Helen Mirren",2 wins & 4 nominations.,"$36,965,395.00","USA, UK, France",01 Sep 2009,Kevin Macdonald,"Crime, Drama, Mystery","English, Cantonese",64,"When a congressional aide is killed, a Washington D.C. journalist starts investigating the case involving the congressman, his old college friend.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MTQ4MDIwMl5BMl5BanBnXkFtZTcwNzgxOTc0Mg@@._V1_SX300.jpg,Universal Pictures,PG-13,17 Apr 2009,True,127 min,State of Play,movie,http://www.stateofplaymovie.net/,"Matthew Michael Carnahan (screenplay), Tony Gilroy (screenplay), Billy Ray (screenplay), Paul Abbott (television series)",2009,tt0473705,7.1,"115,852",certified,205
90,"David Duchovny, Demi Moore, Amber Heard, Benjamin Hollingsworth",1 nomination.,"$1,000,000.00",USA,10 Aug 2010,Derrick Borte,Drama,English,55,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNzkzNTIyOV5BMl5BanBnXkFtZTcwOTUxMDEyMw@@._V1_SX300.jpg,Roadside Attractions,R,23 Apr 2010,True,96 min,The Joneses,movie,http://www.thejonesesmovie.com/,"Randy T. Dinzler (story), Derrick Borte",2009,tt1285309,6.5,"34,206",fresh,123
91,"Ben Stiller, Amy Adams, Owen Wilson, Hank Azaria",2 wins & 9 nominations.,"$177,118,775.00","USA, Canada",01 Dec 2009,Shawn Levy,"Adventure, Comedy, Family",English,42,"Security guard Larry Daley infiltrates the Smithsonian Institution in order to rescue Jedediah and Octavius, who have been shipped to the museum by mistake.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMzc0MzM3MF5BMl5BanBnXkFtZTcwNjUzODkyMg@@._V1_SX300.jpg,20th Century Fox,PG,22 May 2009,True,105 min,Night at the Museum: Battle of the Smithsonian,movie,http://www.nightatthemuseummovie.com/,"Robert Ben Garant, Thomas Lennon, Robert Ben Garant (characters), Thomas Lennon (characters)",2009,tt1078912,5.9,"136,326",rotten,163
92,"Sacha Baron Cohen, Gustaf Hammarsten, Clifford Bañagale, Chibundu Orukwowu",2 wins & 4 nominations.,"$59,992,760.00",USA,17 Nov 2009,Larry Charles,Comedy,"English, German",54,Flamboyant and gay Austrian Brüno looks for new fame in America.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNDIwNDE5MV5BMl5BanBnXkFtZTcwMDA2MzA1Mg@@._V1_SX300.jpg,Universal Pictures,R,10 Jul 2009,True,81 min,Brüno,movie,http://www.meinspace.com/bruno,"Sacha Baron Cohen (screenplay), Anthony Hines (screenplay), Dan Mazer (screenplay), Jeff Schaffer (screenplay), Sacha Baron Cohen (story), Peter Baynham (story), Anthony Hines (story), Dan Mazer (story), Sacha Baron Cohen (character)",2009,tt0889583,5.8,"122,522",fresh,216
93,"Michael Nyqvist, Noomi Rapace, Lena Endre, Peter Andersson",1 win & 4 nominations.,"$7,638,241.00","Sweden, Denmark, Germany",26 Oct 2010,Daniel Alfredson,"Crime, Drama, Mystery","Swedish, Italian, English, French",66,"As computer hacker Lisbeth and journalist Mikael investigate a sex-trafficking ring, Lisbeth is accused of three murders, causing her to go on the run while Mikael works to clear her name.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MjIxMDIwNF5BMl5BanBnXkFtZTcwODk5MDc1Mw@@._V1_SX300.jpg,Music Box Films,R,27 Aug 2010,True,129 min,The Girl Who Played with Fire,movie,http://playedwithfirefilm.com,"Jonas Frykberg (screenplay), Stieg Larsson (novel)",2009,tt1216487,7.2,"76,246",fresh,153
94,"Bruce Willis, Radha Mitchell, Rosamund Pike, Boris Kodjoe",N/A,"$38,542,418.00",USA,26 Jan 2010,Jonathan Mostow,"Action, Sci-Fi, Thriller",English,45,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMTU5OTY0Ml5BMl5BanBnXkFtZTcwMDA0NjA3Mg@@._V1_SX300.jpg,Touchstone Pictures,PG-13,25 Sep 2009,True,89 min,Surrogates,movie,http://chooseyoursurrogate.com/,"Michael Ferris (screenplay), John Brancato (screenplay), Robert Venditti (graphic novel), Brett Weldele (graphic novel)",2009,tt0986263,6.3,"153,773",rotten,111
95,"Isla Fisher, Hugh Dancy, Krysten Ritter, Joan Cusack",1 win & 3 nominations.,"$44,239,688.00",USA,23 Jun 2009,P.J. Hogan,"Comedy, Family, Romance","English, Finnish",38,A college grad lands a job as a financial journalist in New York City to support where she nurtures her shopping addiction and falls for a wealthy entrepreneur.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MzcyMTkwOF5BMl5BanBnXkFtZTcwMDM3MTc5MQ@@._V1_SX300.jpg,Walt Disney Studios,PG,13 Feb 2009,True,104 min,Confessions of a Shopaholic,movie,http://ShopaholicMovie.com,"Tracey Jackson (screenplay), Tim Firth (screenplay), Kayla Alpert (screenplay), Sophie Kinsella (books)",2009,tt1093908,5.9,"64,788",rotten,161
96,"Rain, Joon Lee, Jonathan Chan-Pensley, Ill-Young Kim",N/A,"$38,105,077.00","USA, Germany",16 Mar 2010,James McTeigue,"Action, Crime, Thriller",English,34,"A young ninja turns his back on the orphanage that raised him, leading to a confrontation with a fellow ninja from the clan.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNDYzMjU1Ml5BMl5BanBnXkFtZTcwMTYzOTM3Mg@@._V1_SX300.jpg,Warner Bros. Pictures/Dark Castle Ent.,R,25 Nov 2009,True,99 min,Ninja Assassin,movie,http://www.Ninja-Assassin-Movie.com,"Matthew Sand (screenplay), J. Michael Straczynski (screenplay), Matthew Sand (story)",2009,tt1186367,6.4,"59,410",rotten,113
97,"Toni Collette, Philip Seymour Hoffman, Barry Humphries, Eric Bana",4 wins & 8 nominations.,N/A,Australia,15 Jun 2010,Adam Elliot,"Animation, Comedy, Drama","English, Yiddish",N/A,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDIyNTA1Nl5BMl5BanBnXkFtZTcwMjc2Njk3OA@@._V1_SX300.jpg,IFC Films,NOT RATED,09 Apr 2009,True,92 min,Mary and Max,movie,http://www.maryandmax.com/,Adam Elliot,2009,tt0978762,8.2,"125,563",certified,63
98,"Adam Sandler, Seth Rogen, Leslie Mann, Eric Bana",2 nominations.,"$51,814,190.00",USA,24 Nov 2009,Judd Apatow,"Comedy, Drama",English,60,"When seasoned comedian George Simmons learns of his terminal, inoperable health condition, his desire to form a genuine friendship causes him to take a relatively green performer under his wing as his opening act.",https://images-na.ssl-images-amazon.com/images/M/MV5BNWU0ZDllZWEtNWI4ZC00YjIzLTk3YjMtZmE0MmFiNzg4MmRlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Universal Pictures,R,31 Jul 2009,True,146 min,Funny People,movie,http://www.funnypeoplemovie.com/,Judd Apatow,2009,tt1201167,6.4,"102,433",fresh,229
99,"Harriet Minto-Day, Jay Laga'aia, Damien Garvey, Sahaj Dumpleton",3 wins & 6 nominations.,"$30,000,000.00","Australia, USA",11 May 2010,"Michael Spierig, Peter Spierig","Action, Horror, Sci-Fi",English,57,"In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vamps on a way to save humankind.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzg3NDYyMDU4Nl5BMl5BanBnXkFtZTcwODA5NzA5Mg@@._V1_SX300.jpg,Lionsgate,R,08 Jan 2010,True,98 min,Daybreakers,movie,http://www.daybreakersmovie.com/,"Michael Spierig, Peter Spierig",2009,tt0433362,6.5,"108,036",fresh,141
