,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
75,"Jim Carrey, Virginia Madsen, Logan Lerman, Danny Huston",5 nominations.,"$35,063,732.00","USA, Germany",05 Jul 2005,Joel Schumacher,"Mystery, Thriller","English, Chinese",N/A,"Walter Sparrow becomes obsessed with a novel that he believes was written about him. As his obsession increases, more and more similarities seem to arise.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjcwNzczNDQ0MV5BMl5BanBnXkFtZTcwMTE0NzA0MQ@@._V1_SX300.jpg,New Line,R,23 Feb 2007,True,101 min,The Number 23,movie,http://www.number23movie.com/,Fernley Phillips,2007,tt0481369,6.4,"168,760",rotten,188
76,"Dwayne Johnson, Madison Pettis, Kyra Sedgwick, Roselyn Sanchez",3 nominations.,"$90,547,946.00",USA,22 Jan 2008,Andy Fickman,"Comedy, Family, Sport",English,44,An NFL quarterback living the bachelor lifestyle discovers that he has an 8-year-old daughter from a previous relationship.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzNDIyODYzMTJeQTJeQWpwZ15BbWU3MDA3NTA5NDE@._V1_SX300.jpg,Buena Vista,PG,28 Sep 2007,True,110 min,The Game Plan,movie,http://www.GamePlanMovie.com/,"Nichole Millard (screenplay), Kathryn Price (screenplay), Nichole Millard (story), Kathryn Price (story), Audrey Wells (story)",2007,tt0492956,6.2,"45,722",rotten,101
77,"Khalid Abdalla, Atossa Leoni, Shaun Toub, Sayed Jafar Masihullah Gharibzada",Nominated for 1 Oscar. Another 6 wins & 22 nominations.,"$15,690,103.00","USA, China",25 Mar 2008,Marc Forster,Drama,"Dari, English, Pushto, Russian, Urdu",61,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",https://images-na.ssl-images-amazon.com/images/M/MV5BODcyNjY2MjEwM15BMl5BanBnXkFtZTcwODQ0MzI1MQ@@._V1_SX300.jpg,Paramount Vantage,PG-13,11 Jan 2008,True,128 min,The Kite Runner,movie,http://www.kiterunnermovie.com/,"David Benioff (screenplay), Khaled Hosseini (novel)",2007,tt0419887,7.6,"69,478",fresh,171
78,"Philip Seymour Hoffman, Ethan Hawke, Albert Finney, Marisa Tomei",17 wins & 27 nominations.,"$6,955,841.00",USA,04 Mar 2008,Sidney Lumet,"Crime, Drama, Thriller",English,84,"When two brothers organize the robbery of their parents' jewelry store the job goes horribly wrong, triggering a series of events that sends them, their father and one brother's wife hurtling towards a shattering climax.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NzM2ODQxNF5BMl5BanBnXkFtZTcwMDczMDU1MQ@@._V1_SX300.jpg,ThinkFilm,R,26 Oct 2007,True,117 min,Before the Devil Knows You're Dead,movie,http://www.thinkfilmcompany.com/,Kelly Masterson,2007,tt0292963,7.3,"83,392",certified,168
79,"Manuela Velasco, Ferran Terraza, Jorge-Yamam Serrano, Pablo Rosso",16 wins & 12 nominations.,N/A,Spain,14 Jul 2009,"Jaume Balagueró, Paco Plaza",Horror,"Spanish, Japanese",N/A,A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,https://images-na.ssl-images-amazon.com/images/M/MV5BZTJmNTZlZWUtZTQ2Yi00YTFjLWFiNzctYzFlNmZmZGMzYTlmXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_SX300.jpg,Odeon Sky Filmworks,R,23 Nov 2007,True,78 min,[Rec],movie,http://www.3l-filmverleih.de/rec/rec_1.html,"Jaume Balagueró, Luiso Berdejo, Paco Plaza",2007,tt1038988,7.5,"136,511",fresh,30
80,"Matthew Macfadyen, Keeley Hawes, Andy Nyman, Ewen Bremner",2 wins & 2 nominations.,N/A,"USA, Germany, UK, Netherlands",N/A,Frank Oz,Comedy,English,67,Chaos ensues when a man tries to expose a dark secret regarding a recently deceased patriarch of a dysfunctional British family.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNjYyODU1NF5BMl5BanBnXkFtZTcwMDk4OTQ0MQ@@._V1_SX300.jpg,N/A,R,07 Sep 2007,True,87 min,Death at a Funeral,movie,N/A,Dean Craig,2007,tt0795368,7.4,"92,437",N/A,N/A
81,"Kevin Costner, Demi Moore, Dane Cook, William Hurt",2 nominations.,"$28,424,648.00",USA,23 Oct 2007,Bruce A. Evans,"Crime, Drama, Thriller",English,45,A psychological thriller about a man who is sometimes controlled by his murder-and-mayhem-loving alter ego.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNTk5MTMxN15BMl5BanBnXkFtZTcwNTc0ODI1NA@@._V1_SX300.jpg,MGM,R,01 Jun 2007,True,120 min,Mr. Brooks,movie,http://www.theressomethingaboutmrbrooks.com/main.htm,"Bruce A. Evans, Raynold Gideon",2007,tt0780571,7.4,"126,442",rotten,154
82,"Hugh Grant, Scott Porter, Nick Bacon, Andrew Wyatt",6 nominations.,"$50,400,000.00",USA,08 May 2007,Marc Lawrence,"Comedy, Music, Romance",English,59,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDY5MTQwODI3OV5BMl5BanBnXkFtZTcwODM2MjEzMw@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,14 Feb 2007,True,96 min,Music and Lyrics,movie,http://musicandlyrics.warnerbros.com/,Marc Lawrence,2007,tt0758766,6.5,"83,205",fresh,167
83,"Jack Nicholson, Morgan Freeman, Sean Hayes, Beverly Todd",2 wins & 4 nominations.,"$93,500,000.00",USA,10 Jun 2008,Rob Reiner,"Adventure, Comedy, Drama",English,42,Two terminally ill men escape from a cancer ward and head off on a road trip with a wish list of to-dos before they die.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NTUyMjIyNF5BMl5BanBnXkFtZTYwNzYwMDM4._V1_SX300.jpg,Warner Bros. Pictures,PG-13,11 Jan 2008,True,97 min,The Bucket List,movie,http://thebucketlist.warnerbros.com/,Justin Zackham,2007,tt0825232,7.4,"190,346",rotten,169
84,"Andy Samberg, Jorma Taccone, Bill Hader, Danny McBride",1 win & 1 nomination.,"$13,900,000.00",USA,27 Nov 2007,Akiva Schaffer,Comedy,English,43,Self-proclaimed stuntman Rod Kimble is preparing for the jump of his life - to clear fifteen buses to raise money for his abusive stepfather Frank's life-saving heart operation.,https://images-na.ssl-images-amazon.com/images/M/MV5BNjYwNjA3OTY0Nl5BMl5BanBnXkFtZTcwNDMyNDUzMw@@._V1_SX300.jpg,Paramount Pictures,PG-13,03 Aug 2007,True,88 min,Hot Rod,movie,http://www.hotrodmovie.com/,Pam Brady,2007,tt0787475,6.7,"62,044",rotten,105
85,"Connor Price, Troy Gentile, Mackenzie Mowat, Sasha Pieterse",1 win & 3 nominations.,"$35,000,629.00","USA, Canada",15 Jan 2008,Mark Helfrich,"Comedy, Romance",English,19,"In order to keep the woman of his dreams from falling for another guy, Charlie Logan has to break the curse that has made him wildly popular with single women: Sleep with Charlie once, and the next man you meet will be your true love.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMTI1MTQzM15BMl5BanBnXkFtZTcwOTgwNjM1MQ@@._V1_SX300.jpg,Lionsgate Films,R,21 Sep 2007,True,96 min,Good Luck Chuck,movie,http://www.lionsgate.com/goodluckchuck,"Josh Stolberg (screenplay), Steve Glenn (short story)",2007,tt0452625,5.6,"76,186",rotten,113
86,"Aaran Thomas, Gaspard Ulliel, Li Gong, Helena-Lia Tachovská",2 nominations.,"$27,503,677.00","UK, Czech Republic, France, Italy, USA",29 May 2007,Peter Webber,"Crime, Drama, Thriller","English, German, Russian",35,"After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians responsible for his sister's death.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTA0NTM4NF5BMl5BanBnXkFtZTcwNjY3ODM0MQ@@._V1_SX300.jpg,MGM,R,09 Feb 2007,True,121 min,Hannibal Rising,movie,http://www.weinsteinco.com/hannibal/,"Thomas Harris (screenplay), Thomas Harris (novel)",2007,tt0367959,6.2,"88,801",rotten,143
87,"Ryan Kwanten, Amber Valletta, Donnie Wahlberg, Michael Fairman",N/A,"$16,500,000.00",USA,26 Jun 2007,James Wan,"Horror, Thriller",English,34,"A young widower returns to his hometown to search for answers to his wife's murder, which may be linked to the ghost of a murdered ventriloquist.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNDQwMTQ3OV5BMl5BanBnXkFtZTcwMTY5MzI0MQ@@._V1_SX300.jpg,Universal Pictures,R,16 Mar 2007,True,89 min,Dead Silence,movie,http://www.deadsilencemovie.net/,"Leigh Whannell (screenplay), James Wan (story), Leigh Whannell (story)",2007,tt0455760,6.2,"68,415",rotten,76
88,"Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith",Nominated for 1 Golden Globe. Another 4 wins & 32 nominations.,"$183,100,000.00",USA,18 Dec 2007,David Silverman,"Animation, Adventure, Comedy",English,80,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpson family are declared fugitives.",https://images-na.ssl-images-amazon.com/images/M/MV5BYWJmNWU0NzYtYTM0Mi00Zjc5LWIwZjItNmM3YTVjZjc3ODcyXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_SX300.jpg,20th Century Fox,PG-13,27 Jul 2007,True,87 min,The Simpsons Movie,movie,http://www.simpsonsmovie.com/,"James L. Brooks (screenplay), Matt Groening (screenplay), Al Jean (screenplay), Ian Maxtone-Graham (screenplay), George Meyer (screenplay), David Mirkin (screenplay), Mike Reiss (screenplay), Mike Scully (screenplay), Matt Selman (screenplay), John Swartzwelder (screenplay), Jon Vitti (screenplay), Joel H. Cohen (consultant writer), John Frink (consultant writer), Tim Long (consultant writer), Michael Price (consultant writer)",2007,tt0462538,7.4,"266,175",certified,220
89,"Nicolas Cage, Justin Bartha, Diane Kruger, Jon Voight",1 win & 5 nominations.,"$219,932,519.00",USA,18 May 2008,Jon Turteltaub,"Action, Adventure, Family","English, French",48,Benjamin Gates must follow a clue left in John Wilkes Booth's diary to prove his ancestor's innocence in the assassination of Abraham Lincoln.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NTM3NjU1N15BMl5BanBnXkFtZTcwODg1MDU1MQ@@._V1_SX300.jpg,Buena Vista Pictures,PG,21 Dec 2007,True,124 min,National Treasure: Book of Secrets,movie,http://nationaltreasure.com/,"Marianne Wibberley (screenplay), Cormac Wibberley (screenplay), Gregory Poirier (story), Marianne Wibberley (story), Cormac Wibberley (story), Ted Elliott (story), Terry Rossio (story), Jim Kouf (characters), Oren Aviv (characters), Charles Segars (characters)",2007,tt0465234,6.5,"187,564",rotten,125
90,"Angela Bassett, Daniel Hansen, Jordan Fry, Matthew Josten",1 win & 10 nominations.,"$97,690,955.00",USA,23 Oct 2007,Stephen J. Anderson,"Animation, Adventure, Comedy",English,61,"Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NTU4MDY5OV5BMl5BanBnXkFtZTcwMzY0MjM0MQ@@._V1_SX300.jpg,Buena Vista,G,30 Mar 2007,True,95 min,Meet the Robinsons,movie,http://www.meettherobinsons.com/,"Jon Bernstein (screenplay), Michelle Bochner Spitz (screenplay), Don Hall (screenplay), Nathan Greno (screenplay), Aurian Redson (screenplay), Joseph Mateo (screenplay), Stephen J. Anderson (screenplay), William Joyce (based upon the book ""A Day with Wilbur Robinson"" by)",2007,tt0396555,6.9,"69,585",fresh,137
91,"Eddie Murphy, Thandie Newton, Terry Crews, Clifton Powell",Nominated for 1 Oscar. Another 8 wins & 8 nominations.,"$95,323,496.00",USA,05 Jun 2007,Brian Robbins,"Comedy, Romance",English,27,"A mild-mannered guy, who is married to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NDE4MjgyNV5BMl5BanBnXkFtZTcwMTQwODc0MQ@@._V1_SX300.jpg,Dreamworks Distribution LLC,PG-13,09 Feb 2007,True,102 min,Norbit,movie,http://www.meetnorbit.com,"Eddie Murphy (screenplay), Charlie Murphy (screenplay), Jay Scherick (screenplay), David Ronn (screenplay), Eddie Murphy (story), Charlie Murphy (story)",2007,tt0477051,4.0,"54,532",rotten,123
92,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell",3 wins & 6 nominations.,"$18,602,895.00","UK, Ireland",12 Feb 2008,Julian Jarrold,"Biography, Drama, Romance",English,55,A biographical portrait of a pre-fame Jane Austen and her romance with a young Irishman.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMjQyMDMxM15BMl5BanBnXkFtZTcwMjAwOTM1MQ@@._V1_SX300.jpg,Miramax Films,PG,10 Aug 2007,True,120 min,Becoming Jane,movie,http://www.miramax.com/movie/becoming-jane,"Jane Austen (letters), Kevin Hood, Sarah Williams",2007,tt0416508,7.1,"48,103",rotten,138
93,"Emile Hirsch, Elisha Cuthbert, Timothy Olyphant, James Remar",2 wins & 4 nominations.,"$14,544,008.00",USA,24 Aug 2004,Luke Greenfield,"Comedy, Drama, Romance",English,47,A teenager's dreams come true when a former porn star moves in next door and they fall in love.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0ODIyMzE1N15BMl5BanBnXkFtZTcwODEwODczMw@@._V1_SX300.jpg,20th Century Fox,R,09 Apr 2004,True,108 min,The Girl Next Door,movie,http://www.thegirlnextdoormovie.com,"David Wagner (story), Brent Goldberg (story), Stuart Blumberg (screenplay), David Wagner (screenplay), Brent Goldberg (screenplay)",2004,tt0265208,6.8,"175,262",rotten,157
94,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"Katie Featherston, Micah Sloat, Mark Fredrichs, Amber Armstrong",3 wins & 11 nominations.,"$107,901,736.00",USA,29 Dec 2009,Oren Peli,Horror,English,68,"After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjY1NjcxODQ4MV5BMl5BanBnXkFtZTcwMzUxNjM4Mg@@._V1_SX300.jpg,Paramount Pictures,R,16 Oct 2009,True,86 min,Paranormal Activity,movie,http://www.paranormalactivity-movie.com/,Oren Peli,2007,tt1179904,6.3,"189,510",certified,191
96,"Colin Firth, Ben Kingsley, Aishwarya Rai Bachchan, Peter Mullan",2 nominations.,"$125,769,808.00","UK, Italy, France, Tunisia",18 Dec 2007,Doug Lefler,"Action, Adventure, Fantasy",English,37,"As the Roman empire crumbles, young Romulus Augustus flees the city and embarks on a perilous voyage to Britain to track down a legion of supporters.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2OTkwODU0OF5BMl5BanBnXkFtZTcwMjMyOTA1MQ@@._V1_SX300.jpg,The Weinstein Company,PG-13,17 Aug 2007,True,102 min,The Last Legion,movie,http://www.lastlegion-movie.com/,"Jez Butterworth (screenplay), Tom Butterworth (screenplay), Carlo Carlei (story), Peter Rader (story), Valerio Manfredi (story)",2007,tt0462396,5.4,"30,107",rotten,55
97,"Emma Roberts, Craig Gellis, Rich Cooper, Max Thieriot",7 nominations.,"$25,498,513.00",USA,11 Mar 2008,Andrew Fleming,"Comedy, Crime, Family",English,53,"Teen detective Nancy Drew accompanies her father on a business trip to Los Angeles, where she happens upon clues to a murder mystery involving a movie star.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5OTkwOTA5OV5BMl5BanBnXkFtZTcwMTQwMTM0MQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG,15 Jun 2007,True,99 min,Nancy Drew,movie,http://www.nancydrewmovie.com/,"Andrew Fleming (screenplay), Tiffany Paulsen (screenplay), Tiffany Paulsen (story), Mildred Wirt Benson (characters)",2007,tt0479500,5.9,"16,413",rotten,135
98,"Jess Weixler, John Hensley, Josh Pais, Hale Appleman",2 wins & 9 nominations.,"$182,599.00",USA,06 May 2008,Mitchell Lichtenstein,"Comedy, Fantasy, Horror",English,57,"Still a stranger to her own body, a high school student discovers she has a physical advantage when she becomes the object of male violence.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMjQ2Nzg2OV5BMl5BanBnXkFtZTcwNTgyMjU1MQ@@._V1_SX300.jpg,Roadside Attractions,R,03 Apr 2008,True,94 min,Teeth,movie,http://www.teethmovie.com/,Mitchell Lichtenstein,2007,tt0780622,5.4,"35,325",certified,67
99,"Tobin Bell, Costas Mandylor, Scott Patterson, Betsy Russell",1 win & 6 nominations.,"$63,270,259.00","USA, Canada",22 Jan 2008,Darren Lynn Bousman,"Horror, Mystery",English,36,"Despite Jigsaw's death, and in order to save the lives of two of his colleagues, Lieutenant Rigg is forced to take part in a new game, which promises to test him to the limit.",https://images-na.ssl-images-amazon.com/images/M/MV5BNjc0NjUyNzg3MF5BMl5BanBnXkFtZTYwODMxOTM3._V1_SX300.jpg,Lionsgate Films,R,26 Oct 2007,True,93 min,Saw IV,movie,http://www.saw4.com,"Patrick Melton (screenplay), Marcus Dunstan (screenplay), Patrick Melton (story), Marcus Dunstan (story), Thomas Fenton (story)",2007,tt0890870,5.9,"115,014",rotten,75
