,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
78,"Jason Statham, Saffron Burrows, Stephen Campbell Moore, Daniel Mays",2 nominations.,"$30,028,592.00","UK, USA, Australia",15 Jul 2008,Roger Donaldson,"Crime, Drama, Romance","English, Latin",69,Martine offers Terry a lead on a foolproof bank hit on London's Baker Street. She targets a roomful of safe deposit boxes worth millions in cash and jewelry. But Terry and his crew don't realize the boxes also contain a treasure trove of dirty secrets - secrets that will thrust them into a deadly web of corruption and illicit scandal.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMzc1MDMxOV5BMl5BanBnXkFtZTcwODY4OTIzMw@@._V1_SX300.jpg,Lionsgate,R,07 Mar 2008,True,111 min,The Bank Job,movie,http://www.lionsgate.com/thebankjob/,"Dick Clement, Ian La Frenais",2008,tt0200465,7.3,"155,687",certified,143
79,"Emma Roberts, Lexi Ainsworth, Shelby Young, Johnny Pacar",N/A,N/A,"USA, UK, France",17 Nov 2009,Nick Moore,"Comedy, Drama, Romance",English,N/A,A rebellious Malibu princess is shipped off to a strict English boarding school by her father.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MDYxODYxNV5BMl5BanBnXkFtZTcwMjU5ODc4MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,15 Aug 2008,True,124 min,Wild Child,movie,N/A,Lucy Dahl,2008,tt1024255,6.1,"38,762",rotten,24
80,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"Stuart Graham, Laine Megaw, Brian Milligan, Liam McMahon",45 wins & 32 nominations.,N/A,"UK, Ireland",16 Feb 2010,Steve McQueen,"Biography, Drama","English, Irish",82,Irish republican Bobby Sands leads the inmates of a Northern Irish prison in a hunger strike.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NTQwNjIzNl5BMl5BanBnXkFtZTcwNTg0NjQwMw@@._V1_SX300.jpg,IFC Films,NOT RATED,31 Oct 2008,True,96 min,Hunger,movie,http://www.ifcfilms.com,"Enda Walsh, Steve McQueen",2008,tt0986233,7.6,"53,121",certified,120
82,"John Travolta, Miley Cyrus, Susie Essman, Mark Walton",Nominated for 1 Oscar. Another 1 win & 28 nominations.,"$114,053,579.00",USA,24 Mar 2009,"Byron Howard, Chris Williams","Animation, Adventure, Comedy",English,67,The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDQyNDE5NjQ1N15BMl5BanBnXkFtZTcwMDExMTAwMg@@._V1_SX300.jpg,Walt Disney Pictures,PG,21 Nov 2008,True,96 min,Bolt,movie,http://Disney.com/Bolt,"Dan Fogelman (screenplay), Chris Williams (screenplay)",2008,tt0397892,6.9,"152,090",certified,177
83,"Jim Carrey, Steve Carell, Carol Burnett, Will Arnett",1 win & 17 nominations.,"$154,388,002.00",USA,09 Dec 2008,"Jimmy Hayward, Steve Martino","Animation, Adventure, Comedy",English,71,Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NDA3ODE0N15BMl5BanBnXkFtZTcwNjE0MzU1MQ@@._V1_SX300.jpg,20th Century Fox,G,14 Mar 2008,True,86 min,Horton Hears a Who!,movie,http://www.hortonmovie.com/site/index.html,"Ken Daurio (screenplay), Cinco Paul (screenplay), Dr. Seuss (book), Dr. Seuss (story), Jeff Siergey (additional story)",2008,tt0451079,6.9,"109,656",certified,131
84,"Kelly Reilly, Michael Fassbender, Tara Ellis, Jack O'Connell",9 wins & 6 nominations.,N/A,UK,06 Jan 2009,James Watkins,Horror,English,N/A,"Refusing to let anything spoil their romantic weekend break, a young couple confront a gang of loutish youths with terrifyingly brutal consequences.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMzE0OTQzN15BMl5BanBnXkFtZTcwOTY5MDIwMg@@._V1_SX300.jpg,Third Rail Releasing,R,12 Sep 2008,True,91 min,Eden Lake,movie,http://www.edenlakemovie.co.uk/,James Watkins,2008,tt1020530,6.8,"60,265",fresh,25
85,"Rainn Wilson, Christina Applegate, Teddy Geiger, Josh Gad",N/A,"$6,339,401.00",USA,27 Jan 2009,Peter Cattaneo,"Comedy, Music",English,53,"The Rocker tells the story of a failed drummer who is given a second chance at fame. Robert ""Fish"" Fishman is the extremely dedicated and astoundingly passionate drummer for the eighties ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMTgzMTQ0MF5BMl5BanBnXkFtZTcwNTE3OTU3MQ@@._V1_SX300.jpg,Fox Atomic,PG-13,20 Aug 2008,True,102 min,The Rocker,movie,http://www.foxatomic.com/therocker,"Maya Forbes (screenplay), Wallace Wolodarsky (screenplay), Ryan Jaffe (story)",2008,tt1031969,6.2,"32,980",rotten,122
86,"Will Ferrell, Woody Harrelson, André Benjamin, Maura Tierney",1 win & 4 nominations.,"$33,370,443.00",USA,03 Jun 2008,Kent Alterman,"Comedy, Sport",English,47,"Jackie Moon, the owner-coach-player of the American Basketball Association's Flint Michigan Tropics, rallies his teammates to make their NBA dreams come true",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MjQ4NTc3M15BMl5BanBnXkFtZTcwMTc3NTg1MQ@@._V1_SX300.jpg,New Line Cinema,R,29 Feb 2008,True,91 min,Semi-Pro,movie,http://www.semipromovie.com/,Scot Armstrong,2008,tt0839980,5.8,"68,346",rotten,157
87,"Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith",3 wins & 9 nominations.,"$179,982,968.00",USA,06 Feb 2009,"Eric Darnell, Tom McGrath","Animation, Action, Adventure","English, Italian",61,"The animals try to fly back to New York City, but crash-land on an African wildlife refuge, where Alex is reunited with his parents.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMDA4NDcwMl5BMl5BanBnXkFtZTcwODAxNTQ3MQ@@._V1_SX300.jpg,Paramount Studios,PG,07 Nov 2008,True,89 min,Madagascar: Escape 2 Africa,movie,http://www.MadagascarMovie.com/,"Etan Cohen, Eric Darnell, Tom McGrath",2008,tt0479952,6.7,"153,998",fresh,149
88,"Emile Hirsch, Nicholas Elia, Susan Sarandon, Melissa Holroyd",13 nominations.,"$43,929,341.00","USA, Australia, Germany",16 Sep 2008,"Lana Wachowski, Lilly Wachowski","Action, Family, Sci-Fi",English,37,"A young driver, Speed Racer, aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5MjgxMDE4OTVeQTJeQWpwZ15BbWU3MDgyNjc4NjE@._V1_SX300.jpg,Warner Bros. Pictures,PG,09 May 2008,True,135 min,Speed Racer,movie,http://speedracerthemovie.warnerbros.com/,"Lilly Wachowski, Lana Wachowski, Tatsuo Yoshida (animated series ""Speed Racer"")",2008,tt0811080,6.1,"59,176",rotten,208
89,"Jim Caviezel, Sophia Myles, Jack Huston, John Hurt",1 nomination.,"$59,581.00","USA, Germany, France",26 May 2009,Howard McCain,"Action, Adventure, Sci-Fi","English, Norse,  Old, Latin",40,"During the reign of the Vikings, Kainan, a man from a far-off world, crash lands on Earth, bringing with him an alien predator known as the Moorwen. Though both man and monster are seeking revenge for violence committed against them, Kainan leads the alliance to kill the Moorwen by fusing his advanced technology with the Viking's Iron Age weaponry.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzM3NzU3OTc0Nl5BMl5BanBnXkFtZTcwNzIwNDI4OA@@._V1_SX300.jpg,Third Rail Releasing,R,11 Jul 2008,True,115 min,Outlander,movie,http://www.outlandermovie.co.uk,"Dirk Blackman, Howard McCain",2008,tt0462465,6.3,"64,961",rotten,62
90,"Amy Adams, Emily Blunt, Alan Arkin, Jason Spevack",2 wins & 6 nominations.,"$12,033,702.00",USA,25 Aug 2009,Christine Jeffs,"Comedy, Drama","English, Spanish",61,"In order to raise the tuition to send her young son to private school, a mom starts an unusual business -- a biohazard removal/crime scene clean-up service -- with her unreliable sister.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MzUzMTg4M15BMl5BanBnXkFtZTcwNDY2MjUyMg@@._V1_SX300.jpg,Overture Films,R,17 Apr 2009,True,91 min,Sunshine Cleaning,movie,http://www.sunshinecleaning-themovie.com/,Megan Holley,2008,tt0862846,6.9,"62,289",certified,167
91,"Philip Seymour Hoffman, Catherine Keener, Sadie Goldstein, Tom Noonan",8 wins & 25 nominations.,"$3,000,000.00",USA,31 Mar 2009,Charlie Kaufman,"Comedy, Drama","English, German",67,"A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_SX300.jpg,Sydney Kimmel Entertainment,R,21 Nov 2008,True,124 min,"Synecdoche, New York",movie,http://www.sonyclassics.com/synecdocheny,Charlie Kaufman,2008,tt0383028,7.5,"59,306",fresh,182
92,"Ray Stevenson, Dominic West, Doug Hutchison, Colin Salmon",1 win & 1 nomination.,"$7,948,159.00","USA, Canada, Germany",17 Mar 2009,Lexi Alexander,"Action, Crime, Drama",English,30,"After hunting down and killing hundreds of violent criminals, Frank Castle, aka The Punisher, faces his most deadly foe yet: Jigsaw.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDc1ODUyMzUtNDBkZS00YThiLWEzMjEtMGRlOTIzZWU2ZDdmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Lionsgate,R,05 Dec 2008,True,103 min,Punisher: War Zone,movie,http://www.punisherwarzonemovie.com/,"Nick Santora, Art Marcum, Matt Holloway",2008,tt0450314,6.0,"50,335",rotten,101
93,"Jennifer Lawrence, Chris Pratt, Michael Sheen, Laurence Fishburne",Nominated for 2 Oscars. Another 1 nomination.,"$96,203,443.00",USA,N/A,Morten Tyldum,"Adventure, Drama, Romance",English,41,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MjU3MDIzOF5BMl5BanBnXkFtZTgwMjM2MzY2MDI@._V1_SX300.jpg,Columbia Pictures,PG-13,21 Dec 2016,True,116 min,Passengers,movie,http://www.passengersmovie.com/,Jon Spaihts,2016,tt1355644,7.1,"66,391",rotten,216
94,"Briana Evigan, Robert Hoffman, Adam G. Sevani, Cassie Ventura",2 wins & 3 nominations.,"$58,006,147.00",USA,15 Jul 2008,Jon M. Chu,"Drama, Music, Musical","English, Russian",50,Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NzYxOTgxOF5BMl5BanBnXkFtZTcwMTgxMjc1MQ@@._V1_SX300.jpg,Touchstone Pictures,PG-13,14 Feb 2008,True,98 min,Step Up 2: The Streets,movie,http://www.myspace.com/stepupmovie,"Toni Ann Johnson, Karen Barna, Duane Adler (characters)",2008,tt1023481,6.2,"69,825",rotten,63
95,"Jennifer Carpenter, Steve Harris, Jay Hernandez, Johnathon Schaech",6 nominations.,"$31,691,811.00",USA,17 Feb 2009,John Erick Dowdle,"Horror, Sci-Fi, Thriller",English,53,"A television reporter and her cameraman are trapped inside a building quarantined by the CDC, after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjY0MDgwNTQ4OF5BMl5BanBnXkFtZTcwMzQzNjY3MQ@@._V1_SX300.jpg,Screen Gems,R,10 Oct 2008,True,89 min,Quarantine,movie,http://www.containthetruth.com/,"John Erick Dowdle (screenplay), Drew Dowdle (screenplay), Jaume Balagueró (motion picture ""Rec""), Luiso Berdejo (motion picture ""Rec""), Paco Plaza (motion picture ""Rec"")",2008,tt1082868,6.0,"58,971",rotten,81
96,"Jet Li, Michael Angarano, Jackie Chan, Juana Collignon",4 nominations.,"$40,044,561.00","USA, China",09 Sep 2008,Rob Minkoff,"Action, Adventure, Fantasy","English, Mandarin",57,"A discovery made by a kung fu obsessed American teen sends him on an adventure to China, where he joins up with a band of martial arts warriors in order to free the imprisoned Monkey King.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNTExMTg3NF5BMl5BanBnXkFtZTcwNDYyMTM2MQ@@._V1_SX300.jpg,Lionsgate,PG-13,18 Apr 2008,True,104 min,The Forbidden Kingdom,movie,http://www.forbiddenkingdommovie.com/,John Fusco,2008,tt0865556,6.6,"90,187",fresh,127
97,"Brendan Fraser, Sienna Guillory, Eliza Bennett, Richard Strange",1 win.,"$17,281,832.00","Germany, UK, USA",23 Jun 2009,Iain Softley,"Adventure, Family, Fantasy",English,N/A,"A young girl discovers her father has an amazing talent to bring characters out of their books and must try to stop a freed villain from destroying them all, with the help of her father, her aunt, and a storybook's hero.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NTc2MDEwN15BMl5BanBnXkFtZTcwMTA5ODQ5MQ@@._V1_SX300.jpg,Warner Bros. Pictures/New Line Cinema,PG,23 Jan 2009,True,106 min,Inkheart,movie,http://www.inkheartmovie.com/,"David Lindsay-Abaire (screenplay), Cornelia Funke (novel)",2008,tt0494238,6.1,"62,040",rotten,140
98,"Kiefer Sutherland, Paula Patton, Cameron Boyce, Erica Gluck",2 nominations.,"$30,575,158.00","USA, Romania, Germany",13 Jan 2009,Alexandre Aja,"Horror, Mystery",English,35,An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTA1ODEyOF5BMl5BanBnXkFtZTcwNjc3MjY3MQ@@._V1_SX300.jpg,Buena Vista,R,15 Aug 2008,True,110 min,Mirrors,movie,http://www.mirrorsmovie.com/,"Alexandre Aja (screenplay), Grégory Levasseur (screenplay), Sung-ho Kim (Korean motion picture ""Into the Mirror"")",2008,tt0790686,6.2,"89,113",rotten,85
99,"Dennis Quaid, Matthew Fox, Forest Whitaker, Bruce McGill",2 wins & 2 nominations.,"$72,266,306.00",USA,01 Jul 2008,Pete Travis,"Crime, Drama, Mystery","English, Spanish",40,The attempted assassination of the American President is told and re-told from several different perspectives.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MjQ5OTY4M15BMl5BanBnXkFtZTcwNjk1MDU1MQ@@._V1_SX300.jpg,Sony Pictures Releasing,PG-13,22 Feb 2008,True,90 min,Vantage Point,movie,http://www.vantagepoint-movie.com/index.php,Barry L. Levy,2008,tt0443274,6.6,"129,880",rotten,154
